Machine,Data Type,Time (YYYY MM DD HH MM SS),Data
RIB OP 20,tool life,2016 01 18 07 35 17,T1,84,120,T2,386,400,T3,226,400,T4,113,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,55,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 07 40 59,T1,85,120,T2,388,400,T3,228,400,T4,114,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,56,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 07 46 42,T1,86,120,T2,390,400,T3,230,400,T4,115,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,57,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 07 52 26,T1,87,120,T2,392,400,T3,232,400,T4,116,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,58,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 07 58 16,T1,88,120,T2,394,400,T3,234,400,T4,117,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,59,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 08 03 58,T1,89,120,T2,396,400,T3,236,400,T4,118,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,60,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 08 09 40,T1,90,120,T2,398,400,T3,238,400,T4,119,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,61,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 08 37 47,T1,91,120,T2,1,400,T3,241,400,T4,120,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,62,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 08 43 54,T1,92,120,T2,3,400,T3,243,400,T4,121,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,63,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 18 09 17 47,T1,93,120,T2,5,400,T3,245,400,T4,122,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,64,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
